Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
745	Spectrogram 1	1	687.669079040	688.533113280	289.973	625.738	m	0.7180447
746	Spectrogram 1	1	685.262922336	685.980803200	28.538	423.802	lt	0.6844923
747	Spectrogram 1	1	685.000000000	685.991815680	282.280	573.058	m	0.5119852
748	Spectrogram 1	1	689.396196320	690.008000000	178.779	485.885	m	0.49249035
749	Spectrogram 1	1	688.527043520	689.472285600	351.313	624.097	m	0.41424718
750	Spectrogram 1	1	693.883400640	694.970966720	286.367	652.761	m	0.88860875
751	Spectrogram 1	1	690.832475888	692.001169680	281.410	635.873	m	0.855721
752	Spectrogram 1	1	690.000000000	690.883774400	208.518	558.428	m	0.7061075
753	Spectrogram 1	1	692.525326240	693.707310560	280.204	636.842	m	0.58326197
754	Spectrogram 1	1	693.382007840	693.983772480	14.909	346.548	lt	0.38249055
755	Spectrogram 1	1	697.494955840	698.509822080	281.947	641.323	m	0.85949004
756	Spectrogram 1	1	695.000000000	695.960111568	283.484	619.580	m	0.7897731
757	Spectrogram 1	1	698.967960640	699.977445280	271.979	541.300	m	0.7658833
758	Spectrogram 1	1	696.092337920	697.104833600	277.982	485.908	m	0.5494756
759	Spectrogram 1	1	700.831358640	701.933020800	290.881	661.540	m	0.9052505
760	Spectrogram 1	1	703.925902560	704.991800800	285.522	644.988	m	0.88373
762	Spectrogram 1	1	701.880364256	702.709403840	270.103	614.790	m	0.42725438
763	Spectrogram 1	1	700.000000000	700.814385309	274.339	573.088	m	0.3414802
764	Spectrogram 1	1	706.897188480	707.943232960	289.095	665.642	m	0.92741984
765	Spectrogram 1	1	708.714505920	710.120373360	285.032	627.820	m	0.76593
766	Spectrogram 1	1	706.006447868	706.912334240	206.585	501.229	m	0.42956173
767	Spectrogram 1	1	709.839214738	710.354672212	44.226	314.496	lt	0.39246848
768	Spectrogram 1	1	704.919301195	705.912915648	164.619	435.452	m	0.37273175
769	Spectrogram 1	1	710.269404544	711.438089600	296.137	649.943	m	0.89499676
770	Spectrogram 1	1	713.910520480	714.991326400	290.328	659.073	m	0.85847723
771	Spectrogram 1	1	712.909133760	713.635465760	269.567	533.707	m	0.73135024
772	Spectrogram 1	1	711.380222400	712.381380640	249.427	499.101	m	0.44601512
774	Spectrogram 1	1	717.095660640	718.195065920	290.593	664.792	m	0.8917036
775	Spectrogram 1	1	719.407324160	719.998679680	279.462	587.150	m	0.5819097
776	Spectrogram 1	1	716.102845440	716.652948000	264.639	514.302	m	0.5775927
777	Spectrogram 1	1	718.151775656	718.757783520	23.410	366.093	lt	0.5721334
778	Spectrogram 1	1	719.548786080	719.993647520	133.978	299.900	w	0.52128696
779	Spectrogram 1	1	715.003605286	715.254293616	286.194	616.600	m	0.4188753
780	Spectrogram 1	1	721.397405280	722.183034400	270.420	660.192	m	0.8563179
781	Spectrogram 1	1	723.717800800	724.690208000	170.554	439.048	m	0.69680786
782	Spectrogram 1	1	723.202615680	723.711733440	88.305	442.216	lt	0.5342305
783	Spectrogram 1	1	720.003882568	720.468426144	204.079	537.425	m	0.45650396
784	Spectrogram 1	1	722.559352000	723.096267200	163.220	392.616	m	0.3481061
785	Spectrogram 1	1	720.335440956	721.083126240	187.854	429.975	m	0.30294672
786	Spectrogram 1	1	727.897861280	728.606942400	59.940	324.324	lt	0.7408671
787	Spectrogram 1	1	726.380922000	727.699649440	191.872	561.204	m	0.6528162
788	Spectrogram 1	1	726.206012160	726.459539040	225.254	666.688	m	0.5568404
789	Spectrogram 1	1	729.172261280	730.008000000	257.954	588.323	m	0.5479744
790	Spectrogram 1	1	724.842988519	726.000842880	308.027	626.536	m	0.48691526
793	Spectrogram 1	1	734.164564800	734.514214400	235.948	655.727	m	0.63878113
794	Spectrogram 1	1	732.107664960	733.328768480	270.270	520.220	m	0.5368723
795	Spectrogram 1	1	734.464451200	735.001685600	177.067	516.975	m	0.38204587
796	Spectrogram 1	1	730.013360458	730.475274544	186.301	507.344	m	0.3663803
798	Spectrogram 1	1	730.725126464	731.684514995	282.555	576.246	m	0.31587106
799	Spectrogram 1	1	732.044508800	732.498490240	149.374	313.771	w	0.3135786
800	Spectrogram 1	1	733.625618720	734.056681120	159.172	322.877	w	0.28632963
802	Spectrogram 1	1	735.000000000	735.805532960	66.054	509.277	lt	0.68386173
804	Spectrogram 1	1	735.000000000	735.657794928	328.777	629.701	m	0.29624522
805	Spectrogram 1	1	736.407617502	737.537810080	341.523	527.231	m	0.28356436
806	Spectrogram 1	1	740.280810784	741.040661440	283.957	664.137	m	0.8796131
807	Spectrogram 1	1	743.444791520	744.185993600	265.243	671.872	m	0.8703811
808	Spectrogram 1	1	741.655549438	742.243527840	55.028	339.066	lt	0.6955623
809	Spectrogram 1	1	744.178708800	744.767038191	214.691	469.287	m	0.5232129
810	Spectrogram 1	1	743.002706080	743.468806720	196.948	348.392	w	0.37437505
812	Spectrogram 1	1	746.312315680	747.469901600	223.587	664.369	m	0.9404614
813	Spectrogram 1	1	749.436325120	750.003282240	248.241	668.669	m	0.875895
814	Spectrogram 1	1	747.510738720	748.197798400	61.984	314.496	lt	0.78093016
815	Spectrogram 1	1	748.397745600	749.424244160	289.887	624.810	m	0.6771833
816	Spectrogram 1	1	745.000000000	745.729148560	319.410	562.665	m	0.57596076
817	Spectrogram 1	1	750.000000000	750.407205072	233.096	674.705	m	0.87254435
818	Spectrogram 1	1	752.736340640	753.597501280	270.263	648.443	m	0.8481182
819	Spectrogram 1	1	753.573083040	754.569625920	273.397	518.065	m	0.6511582
820	Spectrogram 1	1	752.104915886	752.595164000	69.069	282.555	lt	0.5045508
821	Spectrogram 1	1	755.611531008	756.487727040	243.151	622.862	m	0.82912576
822	Spectrogram 1	1	759.448993120	759.988782400	259.782	583.270	m	0.61627346
823	Spectrogram 1	1	757.668057120	758.390668480	29.307	396.014	lt	0.5013876
824	Spectrogram 1	1	755.003289307	755.593806880	296.099	604.497	m	0.48007733
826	Spectrogram 1	1	757.223690370	758.451808640	321.667	469.287	m	0.29106942
827	Spectrogram 1	1	760.309690192	761.567801440	184.275	611.194	m	0.8427391
828	Spectrogram 1	1	763.769195200	765.123885309	309.582	598.269	m	0.7191982
829	Spectrogram 1	1	763.288159200	763.952391050	63.764	299.400	lt	0.65780467
830	Spectrogram 1	1	761.984280694	763.240325120	341.523	530.713	m	0.65235865
831	Spectrogram 1	1	760.000000000	760.337531008	224.943	634.920	m	0.33512303
832	Spectrogram 1	1	768.071299840	769.474271040	254.460	626.901	m	0.78695405
833	Spectrogram 1	1	766.220403936	767.355486080	270.270	565.966	m	0.53294957
835	Spectrogram 1	1	768.035125440	768.450456480	160.332	313.946	w	0.26371512
836	Spectrogram 1	1	774.344082080	775.004441600	155.018	555.947	m	0.73466605
837	Spectrogram 1	1	771.108667200	771.843876160	54.508	397.076	lt	0.695826
838	Spectrogram 1	1	773.703408640	774.398259200	282.671	629.437	m	0.66262275
839	Spectrogram 1	1	770.223034176	771.652073760	266.334	575.449	m	0.6178167
840	Spectrogram 1	1	772.299491680	773.122710400	177.834	456.928	m	0.54114866
841	Spectrogram 1	1	777.556155840	778.115500480	182.821	555.240	m	0.81918347
842	Spectrogram 1	1	778.941834240	779.981187520	290.071	608.800	m	0.7635995
843	Spectrogram 1	1	775.065516880	775.960835456	216.103	527.277	m	0.6412993
844	Spectrogram 1	1	775.000000000	775.223688352	227.898	568.214	m	0.39386007
845	Spectrogram 1	1	778.304642560	779.208305120	171.291	486.836	m	0.34397975
846	Spectrogram 1	1	783.726664320	784.663960960	192.303	576.796	m	0.7705321
847	Spectrogram 1	1	780.621736080	781.491564480	217.856	591.530	m	0.7691127
848	Spectrogram 1	1	780.010764526	780.347372432	288.239	519.012	m	0.36507207
849	Spectrogram 1	1	779.752780928	780.381643920	149.877	278.053	w	0.33167517
850	Spectrogram 1	1	787.970650880	788.985261760	256.326	608.675	m	0.8596471
851	Spectrogram 1	1	786.771239680	787.347320800	32.166	342.445	lt	0.7070777
852	Spectrogram 1	1	788.938731680	789.941483200	285.439	587.621	m	0.5781537
854	Spectrogram 1	1	785.552705808	786.407131104	183.807	524.819	m	0.42070454
855	Spectrogram 1	1	785.001636597	785.826153120	279.378	589.662	m	0.29977018
857	Spectrogram 1	1	794.061965760	794.800588800	182.535	600.203	m	0.8151269
858	Spectrogram 1	1	790.986211200	791.966592480	229.961	605.469	m	0.8114478
859	Spectrogram 1	1	790.239794560	791.066966400	263.330	602.430	m	0.67977715
860	Spectrogram 1	1	792.698853440	793.338127520	92.618	421.582	lt	0.5358561
861	Spectrogram 1	1	789.902244845	790.228619808	208.176	426.907	w	0.38254437
862	Spectrogram 1	1	796.760437920	797.652736800	180.178	582.044	m	0.8122766
863	Spectrogram 1	1	798.909828160	800.007376000	252.201	605.617	m	0.5797548
864	Spectrogram 1	1	796.049139840	796.733587200	178.830	417.677	m	0.5411953
865	Spectrogram 1	1	795.083538208	796.159203520	261.400	517.611	m	0.47664842
866	Spectrogram 1	1	798.814610825	799.463684800	50.188	302.211	lt	0.43666852
867	Spectrogram 1	1	800.161825312	800.918868640	174.226	580.303	m	0.83801585
868	Spectrogram 1	1	802.697471200	803.310018080	156.615	586.199	m	0.77663463
869	Spectrogram 1	1	804.671784000	805.121573571	0.000	299.754	lt	0.66290903
871	Spectrogram 1	1	801.173207520	802.069321600	180.120	448.366	m	0.45998544
872	Spectrogram 1	1	803.672719040	805.093820056	300.041	479.115	m	0.35510263
873	Spectrogram 1	1	806.872032720	807.612894560	257.985	595.437	m	0.7848877
874	Spectrogram 1	1	809.645282240	810.003817600	192.257	584.836	m	0.74589527
875	Spectrogram 1	1	805.121573571	805.459168272	69.338	329.238	lt	0.60139906
876	Spectrogram 1	1	808.130628000	809.086092800	312.186	654.557	m	0.5858228
877	Spectrogram 1	1	805.946305530	806.859651120	278.890	491.400	m	0.5807854
879	Spectrogram 1	1	807.565658720	808.141099200	197.308	423.577	m	0.29234034
880	Spectrogram 1	1	805.715770752	806.238833984	166.415	330.037	w	0.27053234
881	Spectrogram 1	1	810.000000000	810.608955328	219.744	613.683	m	0.7732509
882	Spectrogram 1	1	812.571234560	813.407984640	225.894	593.834	m	0.72266185
883	Spectrogram 1	1	814.326949280	815.220178421	244.146	458.754	m	0.36525765
884	Spectrogram 1	1	813.933948960	814.308263680	177.624	377.877	w	0.29557174
885	Spectrogram 1	1	811.480612320	812.320832480	194.618	469.625	m	0.2692117
887	Spectrogram 1	1	815.894021856	816.540677120	216.308	642.318	m	0.83236575
888	Spectrogram 1	1	819.119252000	819.994734400	203.898	596.678	m	0.784007
889	Spectrogram 1	1	817.544423032	818.081735520	32.516	329.238	lt	0.7084914
891	Spectrogram 1	1	4.236123243	4.798440487	272.727	511.057	w	
892	Spectrogram 1	1	5.988678655	6.372928772	289.926	479.115	w	
893	Spectrogram 1	1	7.356983950	7.769349930	240.786	388.206	w	
894	Spectrogram 1	1	9.015819822	9.381326031	375.921	518.428	w	
895	Spectrogram 1	1	10.655549438	11.011683693	255.528	542.998	w	
897	Spectrogram 1	1	11.395933810	12.258153585	49.140	319.410	lt	
898	Spectrogram 1	1	13.335928304	13.588971064	238.329	390.663	w	
899	Spectrogram 1	1	14.488678655	15.069739808	292.383	420.147	w	
900	Spectrogram 1	1	18.865018861	19.268012887	253.071	385.749	w	
901	Spectrogram 1	1	23.251093369	23.719691073	265.356	474.201	w	
902	Spectrogram 1	1	30.251580717	30.635830834	245.700	439.803	w	
903	Spectrogram 1	1	38.732836809	39.004623477	46.683	282.555	lt	
904	Spectrogram 1	1	46.080086457	46.408104850	260.442	439.803	w	
905	Spectrogram 1	1	47.485879569	47.795154053	245.700	385.749	w	
908	Spectrogram 1	1	49.622685098	50.044423032	238.329	393.120	w	
909	Spectrogram 1	1	55.864044166	56.360757732	277.641	513.514	w	
910	Spectrogram 1	1	58.235148547	58.966160965	304.668	486.486	w	
911	Spectrogram 1	1	56.707520033	57.222977507	270.270	425.061	w	
913	Spectrogram 1	1	66.669544869	67.166258435	260.442	420.147	w	
914	Spectrogram 1	1	68.843838215	69.321807873	253.071	466.830	w	
915	Spectrogram 1	1	70.745982545	71.120860708	235.872	346.437	w	
920	Spectrogram 1	1	90.407617502	90.923074977	245.700	395.577	w	
922	Spectrogram 1	1	94.146664831	94.418451500	46.683	680.590	lt	
923	Spectrogram 1	1	99.001337043	99.554282334	228.501	343.980	w	
924	Spectrogram 1	1	99.947904405	100.369642338	221.130	449.631	w	
925	Spectrogram 1	1	100.435246017	100.735148547	292.383	427.518	w	
926	Spectrogram 1	1	106.479794049	106.760952671	299.754	481.572	w	
927	Spectrogram 1	1	107.848099344	108.166745783	336.609	508.600	w	
930	Spectrogram 1	1	111.250118674	111.559393158	240.786	496.314	w	
931	Spectrogram 1	1	117.866355904	118.016307170	66.339	542.998	lt	
933	Spectrogram 1	1	132.457763707	132.982593135	191.646	356.265	w	
935	Spectrogram 1	1	135.803551312	136.178429475	223.587	498.771	w	
936	Spectrogram 1	1	141.079599110	141.332641870	221.130	385.749	w	
937	Spectrogram 1	1	144.940844189	145.343838215	56.511	267.813	lt	
939	Spectrogram 1	1	142.485392221	143.516307170	56.511	174.447	lt	
940	Spectrogram 1	1	143.919301195	144.434758669	199.017	348.894	w	
941	Spectrogram 1	1	148.754867151	149.204720947	230.958	410.319	w	
942	Spectrogram 1	1	150.929160497	151.350898430	287.469	506.143	w	
943	Spectrogram 1	1	155.155549438	155.492939784	51.597	230.958	lt	
944	Spectrogram 1	1	156.692549906	156.908104850	203.931	417.690	w	
945	Spectrogram 1	1	157.854672212	158.407617502	157.248	319.410	m	
946	Spectrogram 1	1	157.639117268	157.864044166	194.103	393.120	w	
947	Spectrogram 1	1	158.941818885	159.485392221	189.189	265.356	w	
948	Spectrogram 1	1	160.356983950	160.591282802	257.985	528.256	w	
950	Spectrogram 1	1	161.369154991	161.893984419	297.297	400.491	w	
952	Spectrogram 1	1	162.409079545	162.783957709	221.130	429.975	w	
953	Spectrogram 1	1	164.367817948	164.817671743	51.597	228.501	lt	
954	Spectrogram 1	1	167.498050609	167.713605553	164.619	491.400	w	
955	Spectrogram 1	1	165.989166003	166.588971064	230.958	459.459	w	
956	Spectrogram 1	1	171.658835872	171.930622540	216.216	464.373	w	
960	Spectrogram 1	1	179.202896556	180.271299321	358.722	594.595	m	
961	Spectrogram 1	1	181.667720478	181.911391284	206.388	503.686	w	
963	Spectrogram 1	1	193.148001874	193.635343486	171.990	400.491	m	
964	Spectrogram 1	1	192.623172446	193.082398196	248.157	434.889	w	
966	Spectrogram 1	1	204.065966026	204.356496603	223.587	511.057	w	
967	Spectrogram 1	1	212.603453843	213.015819822	46.683	223.587	lt	
968	Spectrogram 1	1	213.203258903	213.409441893	181.818	498.771	w	
969	Spectrogram 1	1	212.134856139	212.434758669	238.329	481.572	w	
970	Spectrogram 1	1	220.981618440	221.431472235	282.555	550.369	w	
971	Spectrogram 1	1	222.190238168	222.630720009	218.673	312.039	w	
972	Spectrogram 1	1	230.493427132	230.980768744	280.098	520.885	w	
973	Spectrogram 1	1	233.351873126	233.792354967	149.877	550.369	w	
974	Spectrogram 1	1	234.242208763	234.467135661	201.474	432.432	w	
976	Spectrogram 1	1	243.698148079	244.429160497	171.990	447.174	m	
977	Spectrogram 1	1	247.540286903	247.858933341	216.216	476.658	w	
978	Spectrogram 1	1	249.705208294	249.986366917	46.683	235.872	lt	
982	Spectrogram 1	1	334.976994963	335.276897493	179.361	375.921	w	
986	Spectrogram 1	1	344.742208763	345.070227156	194.103	353.808	w	
988	Spectrogram 1	1	349.587146673	349.990140698	174.447	285.012	w	
989	Spectrogram 1	1	363.719691073	363.991477741	186.732	410.319	w	
992	Spectrogram 1	1	366.184514995	366.709344424	181.818	309.582	w	
993	Spectrogram 1	1	365.406642807	365.809636832	235.872	351.351	w	
994	Spectrogram 1	1	365.912728327	366.493789480	319.410	493.857	w	
995	Spectrogram 1	1	370.364044166	370.813897962	147.420	314.496	w	
996	Spectrogram 1	1	372.463361879	372.997563261	157.248	307.125	w	
997	Spectrogram 1	1	376.108689667	376.539799555	171.990	272.727	w	
998	Spectrogram 1	1	378.357958646	378.864044166	218.673	316.953	w	
999	Spectrogram 1	1	386.633031748	387.111001406	39.312	228.501	lt	
1000	Spectrogram 1	1	388.263751757	388.582398196	135.135	253.071	w	
1001	Spectrogram 1	1	395.048684161	395.554769681	152.334	289.926	w	
1003	Spectrogram 1	1	404.542111293	404.888873594	159.705	292.383	w	
1004	Spectrogram 1	1	425.112825797	425.431472235	230.958	474.201	w	
1005	Spectrogram 1	1	430.613800492	430.951190839	164.619	292.383	w	
1006	Spectrogram 1	1	433.162972001	433.528478210	34.398	216.216	lt	
1007	Spectrogram 1	1	428.833129217	429.236123243	39.312	211.302	lt	
1008	Spectrogram 1	1	428.205208294	428.533226687	208.845	339.066	w	
1010	Spectrogram 1	1	437.857958646	438.204720947	169.533	484.029	w	
1012	Spectrogram 1	1	450.144228093	450.537850164	181.818	265.356	w	
1013	Spectrogram 1	1	454.951678187	455.307812441	137.592	294.840	w	
1014	Spectrogram 1	1	459.290892924	459.525191776	169.533	491.400	w	
1015	Spectrogram 1	1	459.712268510	460.030914948	137.592	304.668	w	
1016	Spectrogram 1	1	461.933421626	462.795641401	179.361	292.383	w	
1017	Spectrogram 1	1	471.023854733	471.454964620	149.877	297.297	w	
1018	Spectrogram 1	1	476.909441893	477.265576148	226.044	442.260	w	
1019	Spectrogram 1	1	480.826556350	481.163946696	213.759	385.749	w	
1020	Spectrogram 1	1	481.641916354	482.082398196	176.904	312.039	w	
1022	Spectrogram 1	1	483.966160965	484.537850164	196.560	307.125	w	
1023	Spectrogram 1	1	488.886074508	489.157861176	29.484	233.415	lt	
1025	Spectrogram 1	1	500.722490159	501.125484185	61.425	186.732	lt	
1026	Spectrogram 1	1	513.280183927	513.626946228	181.818	452.088	w	
1027	Spectrogram 1	1	516.635343486	517.103941190	282.555	589.681	w	
1028	Spectrogram 1	1	518.575337980	518.968960052	196.560	461.916	w	
1029	Spectrogram 1	1	518.031764644	518.416014761	31.941	275.184	lt	
1030	Spectrogram 1	1	522.136318182	522.473708529	142.506	434.889	w	
1031	Spectrogram 1	1	526.897270853	527.197173383	169.533	442.260	w	
1032	Spectrogram 1	1	532.342013824	532.773123711	41.769	267.813	lt	
1033	Spectrogram 1	1	540.092257498	540.345300258	167.076	341.523	w	
1034	Spectrogram 1	1	537.421250586	537.842988519	147.420	267.813	w	
1035	Spectrogram 1	1	538.770811973	539.070714503	167.076	307.125	w	
1037	Spectrogram 1	1	544.356496603	544.768862582	226.044	400.491	w	
1039	Spectrogram 1	1	547.720665769	548.001824391	162.162	292.383	w	
1040	Spectrogram 1	1	549.829355436	550.166745783	167.076	329.238	w	
1041	Spectrogram 1	1	551.282008318	551.713118205	194.103	380.835	w	
1042	Spectrogram 1	1	555.855159560	556.305013355	176.904	309.582	w	
1043	Spectrogram 1	1	558.657373828	558.985392221	171.990	316.953	w	
1044	Spectrogram 1	1	559.660172915	559.997563261	162.162	410.319	w	
1045	Spectrogram 1	1	568.225776593	568.834953608	157.248	358.722	w	
1046	Spectrogram 1	1	568.966160965	569.331667174	142.506	294.840	w	
1047	Spectrogram 1	1	570.147027179	570.643740745	49.140	176.904	lt	
1048	Spectrogram 1	1	562.996226218	563.483567830	51.597	171.990	lt	
1049	Spectrogram 1	1	576.885099813	577.147514527	120.393	346.437	w	
1051	Spectrogram 1	1	586.462874531	586.781520970	179.361	383.292	w	
1052	Spectrogram 1	1	578.899707591	579.199610122	113.022	319.410	w	
1054	Spectrogram 1	1	590.492452437	590.961050141	140.049	334.152	w	
1055	Spectrogram 1	1	593.847611996	594.278721884	36.855	203.931	lt	
1056	Spectrogram 1	1	596.199610122	596.686951734	142.506	309.582	w	
1057	Spectrogram 1	1	602.900557287	603.209831771	181.818	368.550	w	
1058	Spectrogram 1	1	603.350411082	603.669057521	206.388	361.179	w	
1060	Spectrogram 1	1	610.004136129	610.294666706	171.990	363.636	w	
1062	Spectrogram 1	1	617.004623477	617.416989456	174.447	319.410	w	
1063	Spectrogram 1	1	620.219203725	620.715917291	181.818	314.496	w	
1064	Spectrogram 1	1	623.002311739	623.349074039	164.619	312.039	w	
1065	Spectrogram 1	1	622.065116331	622.430622540	230.958	442.260	w	
1066	Spectrogram 1	1	621.521542994	622.355646907	206.388	461.916	m	
1067	Spectrogram 1	1	622.458738402	623.039799555	245.700	444.717	m	
1069	Spectrogram 1	1	625.720178421	626.141916354	66.339	262.899	lt	
1070	Spectrogram 1	1	629.618911317	630.199972470	71.253	240.786	lt	
1071	Spectrogram 1	1	634.595056584	634.941818885	196.560	383.292	w	
1073	Spectrogram 1	1	642.410903936	642.842013824	184.275	289.926	w	
1074	Spectrogram 1	1	658.745495197	659.223464855	211.302	321.867	w	
1076	Spectrogram 1	1	665.014970127	665.286756795	211.302	326.781	w	
1077	Spectrogram 1	1	666.758153585	667.058056115	221.130	304.668	w	
1079	Spectrogram 1	1	673.140091963	673.524342081	189.189	331.695	w	
1080	Spectrogram 1	1	676.757666237	677.085684630	211.302	324.324	w	
1081	Spectrogram 1	1	686.110514058	686.476020267	267.813	425.061	w	
1082	Spectrogram 1	1	687.431959583	687.675630389	181.818	366.093	w	
1083	Spectrogram 1	1	695.603941190	696.006935216	218.673	373.464	w	
1084	Spectrogram 1	1	702.595056584	703.101142104	171.990	307.125	w	
1085	Spectrogram 1	1	700.055257029	700.589458411	51.597	277.641	lt	
1087	Spectrogram 1	1	705.453502577	705.997075914	154.791	262.899	w	
1089	Spectrogram 1	1	713.766063496	714.150313613	117.936	289.926	w	
1091	Spectrogram 1	1	716.352360473	716.792842315	164.619	277.641	w	
1092	Spectrogram 1	1	725.058543463	725.555257029	159.705	294.840	w	
1093	Spectrogram 1	1	727.092257498	727.542111293	235.872	336.609	w	
1094	Spectrogram 1	1	736.070227156	736.435733365	324.324	471.744	w	
1095	Spectrogram 1	1	738.431959583	738.956789011	164.619	260.442	w	
1097	Spectrogram 1	1	737.007422563	737.466648313	221.130	375.921	w	
1099	Spectrogram 1	1	745.104428538	745.394959114	223.587	329.238	w	
1104	Spectrogram 1	1	752.104915886	752.470422095	213.759	373.464	w	
1105	Spectrogram 1	1	753.257666237	753.595056584	162.162	277.641	w	
1106	Spectrogram 1	1	755.431959583	755.591282802	174.447	366.093	w	
1107	Spectrogram 1	1	756.847124649	757.428185801	194.103	329.238	w	
1108	Spectrogram 1	1	758.554507849	758.938757966	176.904	375.921	w	
1110	Spectrogram 1	1	762.031140464	762.312299086	164.619	356.265	w	
1111	Spectrogram 1	1	764.364757029	764.805238871	216.216	287.469	w	
1113	Spectrogram 1	1	775.695087160	776.416727624	31.941	307.125	lt	
1114	Spectrogram 1	1	776.510447165	776.941557052	253.071	444.717	w	
1116	Spectrogram 1	1	781.495964386	782.011421860	201.474	442.260	m	
1117	Spectrogram 1	1	783.267263707	783.726489456	184.275	378.378	w	
1118	Spectrogram 1	1	787.615488051	787.896646673	201.474	484.029	w	
1122	Spectrogram 1	1	801.644940956	802.010447165	149.877	429.975	w	
1124	Spectrogram 1	1	807.258379100	807.558281631	157.248	248.157	w	
1125	Spectrogram 1	1	808.073739105	808.570452671	29.484	299.754	lt	
1128	Spectrogram 1	1	815.154574742	815.613800492	221.130	334.152	w	
1129	Spectrogram 1	1	815.416989456	816.007422563	39.312	287.469	lt	
1130	Spectrogram 1	1	810.815360005	811.087146673	95.823	761.671	lt	
1131	Spectrogram 1	1	818.462874531	818.837752694	174.447	343.980	w	
